id,listing_date,neighborhood,price,sqm,rooms,bedrooms,bathrooms,floor,elevator,furnishing,heating,energy_class,year_built,nearest_metro,condo_fees,deposit_months,contract_type,description
ML-2025-40017,2025-05-02,Navigli,€ 675,49,3,3,2,3,True,unfurnished,autonomous,G,,M3,202.0,2,3+2,"Three-bedroom, in historic building, with elevator, near metro M3."
ML-2025-58180,2025-09-24,Brera,2401,65 sqm,3,2,1,4,True,unfurnished,central,F,2013.0,M2,201.0,1,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-12060,2024-12-07,Affori,380,77,3,3,2,6th,True,partly furn.,autonomous,E,1946.0,M2,156.0,1,4+4,"Three-bedroom, with elevator, near metro M2."
ML-2025-50724,07/11/2024,Zone Navigli,€471,59,2,2,1,6,True,partly furnished,autonomous,,1991.0,M3,189.0,2,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-37432,22/12/2024,bocconi,1222,85 sqm,4,3,1,6,True,unfurnished,autonomous,C,1904.0,M1,236.0,1,4+4,"Three-bedroom, in historic building, with elevator, near metro M1."
ML-2025-01185,2024-08-27,quadrilatero,2840,57,2,2,1,4,True,partly furnished,central,E,1967.0,M5,162.0,2,temporary,"Two-bedroom, with elevator, near metro M5."
ML-2025-20676,2025-09-25,Corvetto,€ 380,87,4,4,2,5,False,furnished,autonomous,,1905.0,M1,240.0,3,3+2,"Four-bedroom, in historic building, near metro M1."
ML-2025-96975,2025-02-08,quadrilatero,€ 4500,82,4,3,2,1,True,furnished,autonomous,F,1933.0,M5,257.0,2,4+4,"Three-bedroom, with elevator, near metro M5."
ML-2025-54916,21/03/2025,Porta Venezia,€ 1455,69,3,2,2,1,False,furnished, autonomous,,1933.0,M1,242.0,2,4+4,"Two-bedroom, near metro M1."
ML-2025-03799,2025-02-05,De Angeli,470,60 sqm,2,1,1,7,True,unfurnished,autonomous,F,1962.0,M1,147.0,2,temporary,"One-bedroom, with elevator, near metro M1."
ML-2025-88550,11/09/2025,greco,380,74,3,2,2,4,False,furnished,autonomous,G,1914.0,M1,172.0,3,4+4,"Two-bedroom, in historic building, near metro M1."
ML-2025-12030,07/08/2024,Zone Porta Venezia,€ 1648,85 sqm,3,2,2,ground floor,True,furnished,autonomous,B,1962.0,M2,228.0,3,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-62438,2024-12-07,Zone Porta Garibaldi,€2740,144,5,5,3,3,False,partly furnished,central,D,1971.0,M2,325.0,1,temporary,"Five-bedroom, near metro M2."
ML-2025-04248,24/09/2025,Zone Sempione,€1111,97,4,3,2,7,False,furnished,heat pump,C,2021.0,M3,259.0,1,3+2,"Three-bedroom, near metro M3."
ML-2025-83639,24/11/2024,de angeli,430,99 sqm,4,3,1,0,True,furnished,autonomous,G,1945.0,M3,266.0,2,4+4,"Three-bedroom, with elevator, near metro M3."
ML-2025-62620,2025-10-05,navigli,€1594,206,7,7,3,3,True,furnished,heat pump,,,M2,,1,4+4,"Seven-bedroom, with elevator, near metro M2."
ML-2025-85589,10/08/2025,porta garibaldi,1986,84,3,2,1,6,False,furnished,central,C,1900.0,M2,,2,4+4,"Two-bedroom, in historic building, near metro M2."
ML-2025-30263,01/07/2025,Sempione,€ 1099,83,3,3,1,3,False,furnished,central,F,2009.0,M2,293.0,2,3+2,"Three-bedroom, near metro M2."
ML-2025-89295,2025-02-23,Sempione,1273,90,4,3,2,2,False,furnished,autonomous,E,2022.0,M3,242.0,3,4+4,"Three-bedroom, near metro M3."
ML-2025-89376,08/08/2025,Zone Bicocca,€ 380,49,2,1,1,7,True,furnished,central,B,1919.0,M5,124.0,1,3+2,"One-bedroom, in historic building, with elevator, near metro M5."
ML-2025-47768,2025-07-17,tortona,€868,60 sqm,2,1,1,5,True,partly furnished,central,,,M2,143.0,2,4+4,"One-bedroom, in historic building, with elevator, near metro M2."
ML-2025-59269,2025-12-15,brera,€ 2089,59 sqm,3,3,1,3,True,furnished,auto.,F,1922.0,M2,216.0,2,3+2,"Three-bedroom, in historic building, with elevator, near metro M2."
ML-2025-37652,06/11/2024,Greco,€ 380,88,4,3,1,4,False,unfurnished,centr.,A1,1946.0,M2,227.0,2,3+2,"Three-bedroom, near metro M2."
ML-2025-78152,10/05/2025,De Angeli,517,66 sqm,3,2,1,6,True,unfurnished,auto.,,2004.0,M1,167.0,1,temporary,"Two-bedroom, with elevator, near metro M1."
ML-2025-64140,2025-03-04,Zone Bicocca,380,73 sqm,3,3,1,2,True,partly furnished,central,,1956.0,,199.0,1,4+4,"Three-bedroom, with elevator."
ML-2025-14522,05/03/2025,brera,3399,102,4,4,1,ground floor,True,partly furnished,centr.,A3,2012.0,M1,280.0,2,4+4,"Four-bedroom, with elevator, near metro M1."
ML-2025-41013,2025-06-23,porta venezia,€2006,95,4,3,2,6,True,unfurn.,autonomous,E,2007.0,M3,217.0,2,4+4,"Three-bedroom, with elevator, near metro M3."
ML-2025-41062,2025-12-10,Sempione,€ 720,66,3,3,1,0,False,furnished,autonomous,C,1946.0,M1,229.0,2,4+4,"Three-bedroom, near metro M1."
ML-2025-43527,2025-11-13,centro storico,1407,55 sqm,2,1,1,6,True,furnished,central,F,1925.0,M1,203.0,1,4+4,"One-bedroom, in historic building, with elevator, near metro M1."
ML-2025-62444,19/12/2025,Zone Corvetto,€380,104,4,3,1,2,False,furnished,autonomous,D,2013.0,M1,,1,4+4,"Three-bedroom, near metro M1."
ML-2025-27985,2025-03-24,Zone Navigli,930,92,4,4,2,5,True,partly furnished,central,C,1932.0,M2,271.0,1,temporary,"Four-bedroom, with elevator, near metro M2."
ML-2025-18778,2025-01-12,sempione,653,40,1,1,1,4,True,unfurnished,central,,2011.0,M3,197.0,2,temporary,"One-bedroom, with elevator, near metro M3."
ML-2025-45738,2025-09-24,affori,380,63,2,2,1,0,True,furnished,autonomous,D,1965.0,,130.0,2,3+2,"Two-bedroom, with elevator."
ML-2025-38201,16/05/2025,navigli,€747,74,3,2,1,0,True,furnished,autonomous,e,2021.0,M2,228.0,1,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-90758,2025-06-02,Zone Magenta,€ 1908,92,4,3,1,5,True,partly furnished,heat pump,D,1946.0,M1,259.0,1,3+2,"Three-bedroom, with elevator, near metro M1."
ML-2025-75445,26/09/2024,città studi,€ 565,96,3,3,1,4,False,unfurnished,heat pump,,1978.0,M3,,1,3+2,"Three-bedroom, near metro M3."
ML-2025-24539,2024-12-08,Zone Nolo,€ 380,77,3,2,1,0,True,furnished,autonomous,C,1961.0,M3,199.0,1,3+2,"Two-bedroom, with elevator, near metro M3."
ML-2025-68218,2024-03-21,navigli,877,86 sqm,4,3,1,7,True,partly furn.,autonomous,C,2014.0,M3,235.0,1,4+4,"Three-bedroom, with elevator, near metro M3."
ML-2025-60521,24/08/2025,Nolo,380,72,4,3,2,1,False,unfurnished,autonomous,G,1919.0,M2,227.0,3,temporary,"Three-bedroom, in historic building, near metro M2."
ML-2025-90189,2025-01-22,Zone Baggio,380,55,2,2,1,6,True,unfurnished,central,C,1937.0,M2,162.0,1,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-74554,17/07/2025,porta garibaldi,€1315,64,2,1,1,0,True,unfurnished,autonomous,,1962.0,M1,,1,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-55819,08/01/2025,quadrilatero,€ 2705,70 sqm,2,1,1,first,True,unfurnished,autonomous,,1942.0,M1,180.0,2,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-25019,18/10/2025,Navigli,€ 604,69,3,3,1,4,True,furnished,autonomous ,,,M5,167.0,3,4+4,"Three-bedroom, with elevator, near metro M5."
ML-2025-20686,2025-07-14,navigli,380,36,2,1,1,4,True,partly furnished,heat pump,B,1940.0,M1,130.0,2,student,"One-bedroom, with elevator, near metro M1."
ML-2025-37431,2025-04-18,quadrilatero,€ 3370,61 sqm,2,2,1,4,True,partly furnished,auto.,,,M2,,1,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-87872,2025-03-10,quadrilatero,3488,71,3,2,1,first,True,unfurnished,central,D,1902.0,M1,224.0,2,temporary,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-89896,2024-08-19,Bocconi,800,63 sqm,2,2,1,2,True,unfurnished,autonomous,,1967.0,M1,202.0,1,student,"Two-bedroom, with elevator, near metro M1."
ML-2025-96201,14/04/2025,magenta,1192,64,3,2,1,2,False,partly furnished,central,g,1912.0,M5,211.0,1,3+2,"Two-bedroom, in historic building, near metro M5."
ML-2025-98088,2024-05-27,Zone Corvetto,€ 380,83,3,3,1,3,False,furnished,centr.,C,1921.0,M1,206.0,2,temporary,"Three-bedroom, in historic building, near metro M1."
ML-2025-48560,2024-01-04,Zone Porta Venezia,978,48,2,2,1,7,True,furnished,heat pump,E,1982.0,M2,219.0,2,student,"Two-bedroom, with elevator, near metro M2."
ML-2025-60142,2025-05-20,Brera,€1436,40,1,1,1,3,True,partly furnished,central,,1942.0,M3,143.0,1,4+4,"One-bedroom, with elevator, near metro M3."
ML-2025-08448,2024-09-14,sempione,976,62 sqm,2,1,2,1,False,furn.,autonomous,,1954.0,M1,215.0,2,4+4,"One-bedroom, near metro M1."
ML-2025-15948,2025-01-16,Zone De Angeli,€ 829,91,4,3,1,2,True,empty,autonomous,D,2000.0,M1,241.0,2,4+4,"Three-bedroom, with elevator, near metro M1."
ML-2025-25290,15/11/2025,porta romana,€ 1147,126,5,4,2,first,False,unfurnished,autonomous,E,1929.0,M2,270.0,2,3+2,"Four-bedroom, in historic building, near metro M2."
ML-2025-16951,2025-04-04,porta venezia,1752,92 sqm,4,4,1,0,True,furnished,auto.,E,1988.0,M1,270.0,1,temporary,"Four-bedroom, with elevator, near metro M1."
ML-2025-75215,2025-09-16,Quadrilatero,2121,42,2,1,1,1,True,furnished,heat pump,F,1992.0,M1,201.0,3,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-84377,12/02/2025,Zone Porta Garibaldi,1352,65,3,3,2,2,True,partly furnished,autonomous,,2023.0,M2,,1,temporary,"Three-bedroom, with elevator, near metro M2."
ML-2025-00023,07/02/2025,Porta Garibaldi,€1653,77 sqm,3,3,1,3,True,furnished,central,E,1988.0,M1,169.0,1,3+2,"Three-bedroom, with elevator, near metro M1."
ML-2025-68354,25/11/2025,porta romana,€1105,74,4,3,1,5,True,furnished,autonomous,E,,M3,247.0,1,4+4,"Three-bedroom, with elevator, near metro M3."
ML-2025-29476,06/12/2025,centro storico,2636,85 sqm,4,3,1,3th,True,furnished,central,,1956.0,M5,261.0,2,3+2,"Three-bedroom, with elevator, near metro M5."
ML-2025-49463,2025-04-12,Zone Porta Garibaldi,1138,51,2,2,1,5,True,furnished,central,D,2002.0,M1,201.0,3,temporary,"Two-bedroom, with elevator, near metro M1."
ML-2025-36899,2024-12-10,Corvetto,€ 380,72,3,3,1,ground floor,False,empty,central,,1969.0,M1,106.0,1,4+4,"Three-bedroom, near metro M1."
ML-2025-15154,13/10/2024,Zone Città Studi,718,81,4,3,2,7th,True,partly furnished,autonomous,F,,M1,209.0,1,4+4,"Three-bedroom, with elevator, near metro M1."
ML-2025-78839,15/04/2025,Porta Garibaldi,€ 2420,93,4,4,1,1,False,unfurnished,central,C,1932.0,M1,218.0,3,3+2,"Four-bedroom, near metro M1."
ML-2025-30790,18/10/2024,Brera,€ 1057,53 sqm,2,2,1,0,True,unfurnished,central,F,1904.0,M2,237.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-43704,2024-12-10,porta venezia,€ 1645,62 sqm,2,2,1,3,True,furnished,autonomous,A2,2003.0,M2,184.0,3,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-59051,10/04/2024,porta romana,€ 782,28,1,1,1,5,True,partly furnished,heat pump,,,M1,191.0,2,temporary,"One-bedroom, in historic building, with elevator, near metro M1."
ML-2025-52554,20/06/2024,sempione,€380,56 sqm,3,3,1,first,False,partly furnished,central,D,1940.0,M2,222.0,2,4+4,"Three-bedroom, near metro M2."
ML-2025-18470,2024-04-19,De Angeli,380,58,2,1,1,1,True,partly furnished,auto.,E,1934.0,M1,189.0,2,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-67159,2025-01-16,affori,€380,49,2,2,1,6,True,furnished,autonomous,F,,M3,166.0,1,temporary,"Two-bedroom, with elevator, near metro M3."
ML-2025-15945,2025-12-15,lorenteggio,€ 380,74,3,2,1,6,False,furnished,autonomous,F,,,,2,3+2,Two-bedroom.
ML-2025-78492,2025-07-04,Corvetto,380,69,3,2,1,6,True,furn.,autonomous,G,,M3,167.0,1,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-64835,2024-03-16,corvetto,380,32,2,1,1,1,True,furnished,central,E,1938.0,M2,154.0,2,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-33809,2024-07-07,Centro Storico,2234,75,3,2,1,4th,True,furnished,central,B,1945.0,M2,217.0,2,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-35389,02/10/2025,Quadrilatero,2399,51,2,1,1,ground floor,False,partly furnished,autonomous,G,,M3,172.0,1,4+4,"One-bedroom, in historic building, near metro M3."
ML-2025-17184,2025-11-17,porta romana,964,83,3,2,2,3th,True,furn.,central,F,1992.0,M1,229.0,2,student,"Two-bedroom, with elevator, near metro M1."
ML-2025-44335,15/10/2025,Tortona,€742,45,1,1,1,1,False,furnished,autonomous,,1937.0,M3,146.0,1,4+4,"One-bedroom, near metro M3."
ML-2025-18198,2025-05-15,brera,2280,71 sqm,3,2,1,ground floor,False,partly furnished,autonomous,,1998.0,M2,278.0,2,4+4,"Two-bedroom, near metro M2."
ML-2025-50715,20/12/2024,de angeli,380,63,3,2,1,7,True,partly furnished,centr.,E,1935.0,M2,210.0,1,temporary,"Two-bedroom, with elevator, near metro M2."
ML-2025-16015,2024-10-10,città studi,€460,78,3,2,1,1,True,furnished,central,,2021.0,M2,203.0,2,temporary,"Two-bedroom, with elevator, near metro M2."
ML-2025-88823,2025-06-10,Zone Tortona,721,73,4,4,1,4,False,furnished,autonomous,,1953.0,M2,185.0,1,3+2,"Four-bedroom, near metro M2."
ML-2025-11445,05/10/2025,Zone Quadrilatero,2990,64,3,2,2,ground floor,False,partly furnished,autonomous,,,M3,,1,4+4,"Two-bedroom, near metro M3."
ML-2025-71939,2025-12-03,porta romana,€380,41 sqm,3,2,2,4,False,partly furnished,central,G,1927.0,M1,203.0,1,4+4,"Two-bedroom, in historic building, near metro M1."
ML-2025-44089,2024-01-25,quadrilatero,1791,42,2,2,1,ground floor,True,unfurnished,autonomous,E,1941.0,M2,,1,student,"Two-bedroom, with elevator, near metro M2."
ML-2025-33939,2024-08-08,de angeli,655,57,2,1,2,first,False,furnished,autonomous,G,2000.0,M1,158.0,2,3+2,"One-bedroom, near metro M1."
ML-2025-18312,13/09/2025,nolo,€380,70,2,2,1,3,False,unfurnished,heat pump,C,1935.0,M1,165.0,1,temporary,"Two-bedroom, near metro M1."
ML-2025-63719,25/11/2025,sempione,538,57,3,3,1,2,False,partly furnished,central,F,,M1,190.0,2,4+4,"Three-bedroom, near metro M1."
ML-2025-78250,2024-06-06,porta romana,1272,87,3,2,2,first,True,furnished,central,G,1908.0,M2,,1,temporary,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-64762,05/05/2025,Zone Navigli,552,63 sqm,2,2,1,2,False,furnished,autonomous,,1995.0,M3,192.0,2,student,"Two-bedroom, near metro M3."
ML-2025-00006,2025-03-20,navigli,623,50,3,3,2,2,False,partly furn.,central,E,,M3,,2,4+4,"Three-bedroom, in historic building, near metro M3."
ML-2025-83222,10/05/2024,sempione,€ 576,64 sqm,3,3,1,4th,False,unfurnished,central,D,1927.0,M2,223.0,1,4+4,"Three-bedroom, in historic building, near metro M2."
ML-2025-95351,07/06/2025,Bicocca,380,76 sqm,3,2,1,0,False,furnished,autonomous,E,1915.0,,193.0,1,4+4,"Two-bedroom, in historic building."
ML-2025-70565,2024-10-22,Zone Porta Venezia,1260,78,3,2,1,4,False,partly furnished,autonomous,G,1909.0,M5,248.0,1,3+2,"Two-bedroom, in historic building, near metro M5."
ML-2025-01323,08/11/2024,baggio,€ 380,135 sqm,5,4,2,6,True,unfurnished,autonomous,F,2013.0,M1,237.0,1,4+4,"Four-bedroom, with elevator, near metro M1."
ML-2025-50495,2025-07-01,brera,€ 1838,55,2,1,1,1,True,furnished,autonomous,,1961.0,M3,195.0,1,4+4,"One-bedroom, with elevator, near metro M3."
ML-2025-32533,23/09/2025,affori,380,68,3,2,1,4,True,furnished,heat pump,D,1915.0,,140.0,3,3+2,"Two-bedroom, in historic building, with elevator."
ML-2025-65296,27/09/2025,brera,€ 2949,81,4,3,2,first,False,furn.,central,G,1992.0,M1,256.0,1,3+2,"Three-bedroom, near metro M1."
ML-2025-75405,2025-08-25,Porta Romana,€ 946,69,3,2,1,ground floor,True,partly furnished, autonomous,F,,M5,190.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M5."
ML-2025-88737,04/10/2024,de angeli,€ 431,59,3,3,1,3,False,furnished,autonomous,B,1969.0,M1,187.0,3,student,"Three-bedroom, near metro M1."
ML-2025-87205,2025-01-13,quadrilatero,€ 1854,41,2,1,1,ground floor,False,partly furnished,autonomous,G,1919.0,M5,186.0,1,4+4,"One-bedroom, in historic building, near metro M5."
ML-2025-96510,24/06/2024,Isola,€ 433,59,2,1,1,3,False,unfurnished,autonomous,,1966.0,M3,208.0,2,3+2,"One-bedroom, near metro M3."
ML-2025-08723,2024-09-18,Isola,458,48 sqm,2,2,2,0,False,partly furnished,autonomous,,1919.0,M5,147.0,3,3+2,"Two-bedroom, in historic building, near metro M5."
ML-2025-11789,09/07/2024,porta venezia,406,38,2,2,1,1,False,partly furnished,heat pump,,1969.0,M2,187.0,1,3+2,"Two-bedroom, near metro M2."
ML-2025-80107,10/10/2024,Bocconi,€1152,53,3,2,2,4,True,partly furnished,heat pump,A,1938.0,M2,162.0,2,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-71621,2025-04-09,de angeli,468,49,2,2,1,2,True,partly furnished,heatpump,B,1945.0,M2,145.0,2,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-75150,18/12/2025,de angeli,€ 736,86 sqm,3,2,1,2,True,furnished,autonomous,A,,M2,221.0,2,temporary,"Two-bedroom, with elevator, near metro M2."
ML-2025-23502,18/02/2024,magenta,1881,86 sqm,3,3,1,3,False,furnished,central,G,1910.0,M5,275.0,2,temporary,"Three-bedroom, in historic building, near metro M5."
ML-2025-45987,20/10/2025,Zone Porta Garibaldi,1199,51,2,1,1,6,True,furnished,central,,1909.0,M2,169.0,1,student,"One-bedroom, in historic building, with elevator, near metro M2."
ML-2025-64274,2024-09-08,porta venezia,1084,64,3,3,1,4,True,unfurnished,auto.,E,1957.0,M2,170.0,1,student,"Three-bedroom, with elevator, near metro M2."
ML-2025-62690,20/01/2025,porta venezia,€ 802,37,2,1,1,6,False,furnished,autonomous,D,1931.0,M5,150.0,2,4+4,"One-bedroom, near metro M5."
ML-2025-85866,2025-03-12,quadrilatero,3021,59 sqm,3,3,1,0,True,furnished,autonomous,D,1904.0,M2,,1,3+2,"Three-bedroom, in historic building, with elevator, near metro M2."
ML-2025-36715,02/12/2024,Baggio,380,80,3,3,1,3,False,furnished,autonomous,,1941.0,,236.0,2,4+4,Three-bedroom.
ML-2025-83658,2025-09-22,Affori,380,93 sqm,4,4,1,4,True,partly furn.,central,G,1966.0,,214.0,2,3+2,"Four-bedroom, with elevator."
ML-2025-31183,2025-10-03,Zone Bicocca,380,55,2,1,1,2th,False,furnished,central,G,2011.0,M1,137.0,2,4+4,"One-bedroom, near metro M1."
ML-2025-76005,01/11/2025,Zone Porta Garibaldi,€ 2554,101 sqm,4,3,1,4,True,furnished,heat pump,G,1983.0,M2,262.0,2,4+4,"Three-bedroom, with elevator, near metro M2."
ML-2025-03304,2025-01-20,Zone Porta Garibaldi,573,41,2,1,1,7,False,unfurnished,central,F,2005.0,M2,215.0,2,student,"One-bedroom, near metro M2."
ML-2025-20521,2024-11-03,porta garibaldi,€ 924,45,2,2,1,0,False,unfurnished,autonomous,D,1900.0,M3,,2,3+2,"Two-bedroom, in historic building, near metro M3."
ML-2025-00684,15/09/2025,porta garibaldi,€ 1893,90 sqm,4,3,1,5,True,partly furnished,autonomous,C,1969.0,M1,243.0,3,4+4,"Three-bedroom, with elevator, near metro M1."
ML-2025-21619,2025-03-10,Isola,767,126,5,4,3,3,True,unfurnished,autonomous,E,1928.0,M1,284.0,1,3+2,"Four-bedroom, in historic building, with elevator, near metro M1."
ML-2025-52615,2025-04-26,Zone Quadrilatero,4500,83,4,4,2,2,False,partly furnished,heat pump,,1991.0,M5,270.0,2,4+4,"Four-bedroom, near metro M5."
ML-2025-87099,09/05/2025,brera,2130,69,3,2,1,4,True,furnished,autonomous,,1971.0,M2,215.0,1,temporary,"Two-bedroom, with elevator, near metro M2."
ML-2025-01159,2025-08-03,corvetto,€380,32,2,1,2,3,False,furnished,autonomous,,,M2,152.0,2,4+4,"One-bedroom, in historic building, near metro M2."
ML-2025-58502,2025-04-04,porta garibaldi,601,34,1,1,1,ground floor,True,unfurnished,autonomous,F,,M1,192.0,2,3+2,"One-bedroom, with elevator, near metro M1."
ML-2025-12284,2025-04-27,Corvetto,380,73,3,3,2,1,False,furnished,central,D,1960.0,M5,207.0,3,3+2,"Three-bedroom, near metro M5."
ML-2025-17382,2025-07-26,Zone Quadrilatero,€3579,62,2,2,1,6,True,partly furn., autonomous,E,1912.0,M5,216.0,1,3+2,"Two-bedroom, in historic building, with elevator, near metro M5."
ML-2025-09653,04/09/2025,tortona,€ 612,48,2,1,1,3,False,partly furnished,auto.,G,1910.0,M2,138.0,2,4+4,"One-bedroom, in historic building, near metro M2."
ML-2025-58825,2024-06-10,porta venezia,€ 1678,72,3,3,2,7,True,furnished,central,,1993.0,M1,221.0,1,temporary,"Three-bedroom, with elevator, near metro M1."
ML-2025-63308,01/03/2025,porta romana,949,73 sqm,3,3,1,first,True,partly furnished,autonomous,C,,M5,205.0,2,temporary,"Three-bedroom, with elevator, near metro M5."
ML-2025-27661,2024-02-23,Centro Storico,€3371,97,4,3,1,7,True,furnished,central,D,2020.0,M5,254.0,2,4+4,"Three-bedroom, with elevator, near metro M5."
ML-2025-66894,25/11/2025,Brera,€2261,73,3,2,1,2,False,furnished,central,E,1946.0,M2,228.0,2,4+4,"Two-bedroom, near metro M2."
ML-2025-40035,2024-06-20,greco,€380,108,4,4,2,2,False,furnished,autonomous,E,1969.0,M3,252.0,2,3+2,"Four-bedroom, near metro M3."
ML-2025-75430,14/01/2024,magenta,€1467,70,3,3,1,4,False,unfurnished,autonomous,,2015.0,M2,205.0,2,4+4,"Three-bedroom, near metro M2."
ML-2025-52381,2025-05-10,città studi,380,67 sqm,3,2,1,3,False,partly furnished,autonomous ,,1939.0,M1,167.0,1,4+4,"Two-bedroom, near metro M1."
ML-2025-97318,2025-01-08,Zone Isola,960,102,5,5,2,5,False,furn.,autonomous,f,1902.0,M3,234.0,2,4+4,"Five-bedroom, in historic building, near metro M3."
ML-2025-66696,2025-03-20,Navigli,524,50,2,2,1,first,False,unfurnished,central,f,1947.0,M3,227.0,2,4+4,"Two-bedroom, near metro M3."
ML-2025-97987,16/02/2025,Porta Garibaldi,3018,187,7,7,2,0,False,furnished,autonomous,D,1976.0,M2,408.0,2,temporary,"Seven-bedroom, near metro M2."
ML-2025-91027,2025-12-13,quadrilatero,3224,80 sqm,3,2,1,1,True,furnished,autonomous,G,1932.0,M3,224.0,3,student,"Two-bedroom, with elevator, near metro M3."
