id,listing_date,neighborhood,price,sqm,rooms,bedrooms,bathrooms,floor,elevator,furnishing,heating,energy_class,year_built,nearest_metro,condo_fees,deposit_months,contract_type,description
ML-2025-00719,2024-12-21,Porta Romana,1800,87,4,3,2,7,True,unfurnished,heat pump,A1,2019.0,M3,100.0,1,temporary,"Apartment, recently built, with elevator, near metro M3."
ML-2025-00254,06/03/2025,Isola,1250,74,2,1,2,5,True,unfurnished,autonomous,F,1945.0,M5,270.0,1,temporary,"One-bedroom, in historic building, with elevator, near metro M5."
ML-2025-01835,11/10/2024,Greco,850,62,3,2,1,4,True,furnished,autonomous,F,1917.0,M1,300.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-00142,2025-03-24,Navigli,2350,104,4,3,1,1,False,furnished,central,G,1920.0,M2,300.0,3,4+4,"Large apartment, in historic building, near metro M2."
ML-2025-01680,2025-02-16,Lambrate,1100,61,3,3,2,3th,False,furnished,AUTONOMOUS,E,1973.0,M2,90.0,3,3+2,"Two-bedroom, near metro M2."
ML-2025-01720,1 March 2025,Navigli,1500,56,3,2,1,8,True,partly furnished,central,,1999.0,M2,120.0,3,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-00984,2025-01-02,Porta Venezia,1100,42,1,1,1,2th,True,furnished,Autonomous,G,,M1,280.0,2,4+4,"Apartment, in historic building, with elevator, near metro M1."
ML-2025-00838,2025-02-13,Porta Garibaldi,2450,75,3,2,1,2,True,furnished,central,E,1943.0,,160.0,3,3+2,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-00703,2025-01-12,Porta Garibaldi,2250,80,4,3,1,8,True,furnished,autonomous,D,1993.0,M5,60.0,1,temporary,"Apartment, with elevator, near metro M5."
ML-2025-00772,2024-12-13,Quarto Oggiaro,450,46,3,2,1,GF,True,Unfurnished,central,,1985.0,M3,190.0,2,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-01666,23/03/2025,Quarto Oggiaro,1000,90,4,3,2,4th,True,furnished,autonomous,,1938.0,M3,190.0,3,3+2,"Apartment, in historic building, with elevator, near metro M3."
ML-2025-02074,2025-03-30,Baggio,1150,97,3,2,2,6,True,unfurnished,autonomous,D,2011.0,,60.0,3,4+4,"Two-bedroom, recently built, with elevator."
ML-2025-01800,2024-11-12,Centro Storico,2150,66,3,2,2,4th,True,furnished,autonomous,F,1904.0,M1,210.0,1,temporary,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-00712,2024-10-12,Sempione,850,53,1,1,1,3,False,partly furnished,autonomous,,,M1,70.0,2,4+4,"Apartment, in historic building, near metro M1."
ML-2025-01583,2024-10-29,Sempione,€ 2650,115,5,4,2,4,True,unfurnished,central,E,1983.0,M1,,2,4+4,"Large apartment, with elevator, near metro M1."
ML-2025-01755,2025-03-17,Lorenteggio,3550,244,4,3,2,3,False,furnished,central,,1924.0,,190.0,1,temporary,
ML-2025-02394,12/04/2024,PORTA ROMANA,1850,88,4,3,2,1st,False,unfurnished,autonomous,F,,M3,130.0,2,4+4,
ML-2025-02219,03/28/2025,Quarto Oggiaro,750,74,3,2,2,1,False,unfurnished,heat pump,,1952.0,M3,230.0,2,4+4,"Two-bedroom, near metro M3."
ML-2025-01528,19/12/2024,Isola,700,35,3,2,1,2,False,unfurnished,centr.,,1922.0,M5,300.0,1,temporary,"Studio, in historic building, near metro M5."
ML-2025-01926,2024-11-09,Porta Venezia,1500,62,3,2,2,4,True,furnished,autonomous,G,1948.0,M1,280.0,1,temporary,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-00740,17/02/2025,Tortona,2300,103,3,2,2,ground,False,furnished,autonomous,G,1917.0,,280.0,3,4+4,"Large apartment, in historic building, near metro M2."
ML-2025-00528,03/23/2025,Isola,600,30,1,1,1,5,True,unfurn.,autonomous,D,2002.0,M5,120.0,3,4+4,"Studio, with elevator, near metro M5."
ML-2025-01455,10/13/2024,Centro Storico,2400,93,3,2,2,2,False,partly furnished,autonomous,G,1910.0,M1,310.0,3,3+2,"Two-bedroom, in historic building, near metro M1."
ML-2025-00039,2025-03-20,Lambrate,850,50,2,1,1,5,True,unfurnished,autonomous,E,1980.0,M2,80.0,1,student,"One-bedroom, with elevator, near metro M2."
ML-2025-01327,2024-11-13,Magenta,1150,51,2,1,1,5,True,furnished,autonomous,G,1961.0,M1,230.0,3,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-01604,2025-03-03,Zone Porta Garibaldi,1450,68,3,2,2,2th,True,unfurnished,central,G,1952.0,M2,80.0,3,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-01132,20/12/2024,Città Studi,€ 1900,78 sqm,3,2,2,2th,False,furnished,central,E,1977.0,M2,,3,4+4,"Two-bedroom, near metro M2."
ML-2025-00297,29/03/2025,Affori,350,23,1,1,1,5th,True,unfurnished,Autonomous,A4,2023.0,M3,160.0,2,4+4,"Studio, recently built, with elevator, near metro M3."
ML-2025-00789,2024-10-05,Città Studi,2850,134,5,4,2,3,True,furnished,autonomous,G,1906.0,M2,250.0,3,4+4,"Large apartment, in historic building, with elevator, near metro M2."
ML-2025-01291,23 February 2025,Tortona,1500,86,3,2,2,3,False,furnished,autonomous,G,,M2,170.0,3,4+4,"Two-bedroom, in historic building, near metro M2."
ML-2025-00576,01/12/2025,Corvetto,1100,96,4,3,1,1,False,unfurnished,central,F,1962.0,M3,310.0,3,4+4,"Apartment, near metro M3."
ML-2025-01624,2025-02-23,Lorenteggio,500,39,3,3,1,2,True,furnished,autonomous,D,1997.0,,70.0,3,4+4,"Studio, with elevator."
ML-2025-01222,17/10/2024,Porta Romana,€ 1400,58,3,2,1,2,True,furnished,Central,C,2000.0,M3,,3,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-00245,22/11/2024,Centro Storico,4300,120,5,5,2,3th,True,furnished,autonomous,C,2012.0,M3,210.0,3,4+4,"Large apartment, recently built, with elevator, near metro M3."
ML-2025-01859,2025-03-04,Quarto Oggiaro,650,56,4,3,1,2,False,furnished,autonomous,G,1961.0,M3,310.0,2,4+4,
ML-2025-00758,02/27/2025,Bocconi,1750,70,3,2,2,ground floor,True,partly,AUTONOMOUS,,2001.0,M3,160.0,3,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-02286,03/25/2025,Isola,2850,160,6,5,2,3,False,empty,central,,1950.0,M5,320.0,1,student,"Large apartment, near metro M5."
ML-2025-00274,2025-03-30,Corvetto,1450,89,4,3,2,5th,True,furnished,centr.,E,1984.0,M3,130.0,3,3+2,"Apartment, with elevator, near metro M3."
ML-2025-01727,22/01/2025,Città Studi,3200,111,5,4,2,6,True,furnished,central,A1,2019.0,M2,220.0,3,4+4,"Large apartment, recently built, with elevator, near metro M2."
ML-2025-02208,01/01/2025,Quarto Oggiaro,600,50,2,1,1,5,True,furnished,central,G,1941.0,M3,100.0,1,student,"One-bedroom, in historic building, with elevator, near metro M3."
ML-2025-01065,15/01/2025,NoLo,€ 1200,71 sqm,3,2,1,G,False,furnished,central,,1967.0,M1,,1,student,
ML-2025-01795,2024-10-30,Brera,2600,69,3,3,1,1st,False,partly furnished,central,E,,M2,200.0,1,temporary,"Two-bedroom, in historic building, near metro M2."
ML-2025-00714,10/01/2025,NoLo,550,30,1,1,1,4,True,furnished,central,E,1996.0,M2,90.0,1,student,
ML-2025-00259,22 January 2025,Sempione,1050,57,3,3,1,2th,False,Furnished,central,F,1922.0,M1,320.0,1,temporary,"Two-bedroom, in historic building, near metro M1."
ML-2025-02341,2025-02-10,Affori,700,45,3,2,1,7,True,partly furnished,AUTONOMOUS,B,2019.0,M3,120.0,3,4+4,"Two-bedroom, recently built, with elevator, near metro M3."
ML-2025-01318,2024-11-25,De Angeli,2000,83,4,3,1,7,True,partly furnished,heat pump,A,2005.0,M1,240.0,2,4+4,"Apartment, with elevator, near metro M1."
ML-2025-01206,2025-02-08,Affori,850,71,2,1,2,4,True,Furnished,centr.,G,1947.0,M3,160.0,1,student,"One-bedroom, in historic building, with elevator, near metro M3."
ML-2025-00657,11/02/2024,Isola,1950,80,4,3,1,1st,True,furnished,auto.,E,1995.0,M5,80.0,2,4+4,
ML-2025-01790,2025-02-20,CITTÀ STUDI,1450,76,3,2,2,4,True,Partly furnished,autonomous,,2030.0,M2,150.0,3,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-02417,2025-02-26,Zone Tortona,1600,75,3,2,1,0,True,unfurnished,central,A1,2020.0,M2,180.0,2,4+4,"Two-bedroom, recently built, with elevator, near metro M2."
ML-2025-00987,2024-11-30,Lambrate,700,61,3,2,1,3th,False,UNFURNISHED,central,G,1953.0,M2,200.0,1,temporary,"Two-bedroom, near metro M2."
ML-2025-01396,26/01/2025,Greco,350,28,1,1,1,GF,False,unfurnished,autonomous,F,1950.0,M1,80.0,1,student,"Studio, near metro M1."
ML-2025-01893,2024-10-17,Greco,1000,57,2,2,1,2th,True,FURNISHED,autonomous,,1900.0,M1,200.0,3,4+4,"One-bedroom, in historic building, with elevator, near metro M1."
ML-2025-02042,22/10/2024,Bocconi,1850,80,4,3,2,5,True,unfurnished,central,F,1935.0,M3,230.0,3,4+4,"Apartment, in historic building, with elevator, near metro M3."
ML-2025-00421,2024-10-10,Affori,€ 900,76 sqm,4,3,1,3th,True,furnished,central,G,1944.0,M3,,2,4+4,"Apartment, in historic building, with elevator, near metro M3."
ML-2025-00075,19 January 2025,Lambrate,1300,78,3,2,2,1,True,partly furnished,central,E,1991.0,M2,70.0,2,4+4,
ML-2025-00975,2024-10-25,Centro Storico,1650,52,2,1,1,4th,True,partly furnished,autonomous,,,,100.0,2,4+4,"One-bedroom, in historic building, with elevator, near metro M1."
ML-2025-00678,2025-03-22,NoLo,1250,78,3,2,1,1st,False,furnished,autonomous,G,1925.0,M1,120.0,3,4+4,"Two-bedroom, in historic building, near metro M1."
ML-2025-00021,2025-03-16,Sempione,900,51,3,2,1,4th,True,partly furnished,autonomous,G,,M1,150.0,2,3+2,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-00136,2025-03-12,Porta Garibaldi,1000,43,2,1,1,2,False,partly furnished,autonomous,E,1952.0,M5,210.0,2,3+2,"One-bedroom, near metro M5."
ML-2025-00325,07/11/2024,Lorenteggio,1450,91,4,3,2,6,True,partly furnished,central,A,2017.0,,240.0,3,4+4,"Apartment, recently built, with elevator."
ML-2025-01050,2024-10-12,Centro Storico,2700,113,5,4,2,1,False,unfurnished,central,G,1937.0,M3,140.0,2,4+4,"Large apartment, in historic building, near metro M3."
ML-2025-00092,2025-01-23,Lambrate,700,59,3,3,1,3th,False,unfurnished,autonomous,F,1933.0,M2,310.0,3,4+4,
ML-2025-01754,2025-02-19,Navigli,1700,62,3,2,1,1,True,partly furnished,autonomous,B,2010.0,,240.0,2,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-01224,05/03/2025,Corvetto,1500,113,4,3,2,1st,False,furnished,central,,,M3,,3,4+4,"Large apartment, in historic building, near metro M3."
ML-2025-02261,2024-11-13,Affori,900,66,3,2,1,4,True,furnished,auto.,C,2007.0,M3,160.0,1,temporary,"Two-bedroom, with elevator, near metro M3."
ML-2025-00826,03/20/2025,Corvetto,550,39,1,1,1,4,True,furnished,heat pump,B,2016.0,M3,220.0,2,4+4,"Studio, recently built, with elevator, near metro M3."
ML-2025-02224,2024-12-16,Navigli,1750,76,2,1,1,0,True,unfurnished,CENTR.,F,1984.0,M2,180.0,2,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-01996,2025-01-18,Bicocca,1150,60,3,2,1,8th,True,partly furnished,central,,1986.0,M5,140.0,2,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-00255,2025-01-10,MAGENTA,€ 1450,55 sqm,3,2,1,8,True,partly furnished,central,E,1983.0,M2,,2,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-01048,11/06/2024,Centro Storico,€ 1300,55 sqm,3,2,1,5,True,unfurnished,autonomous,F,1902.0,M1,,3,4+4,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-00683,01/10/2025,Magenta,1000,43,2,2,1,first,False,partly furnished,autonomous,E,1960.0,M2,260.0,2,3+2,"One-bedroom, near metro M2."
ML-2025-02347,03/16/2025,LAMBRATE,€ 1100,61 sqm,4,4,1,2,False,furnished,auto.,,1909.0,M2,,1,student,"Apartment, in historic building, near metro M2."
ML-2025-00331,2024-12-07,Porta Garibaldi,1750,69,3,2,2,6th,True,unfurn.,autonomous,D,1996.0,M5,90.0,3,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-02504,2025-03-30,Navigli,1000,43,2,1,1,5th,True,furnished,autonomous,E,2002.0,M2,60.0,2,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-00171,2024-10-12,Lambrate,€ 1150,87 sqm,3,2,1,2th,True,partly furnished,central,G,1930.0,M2,,3,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-02009,21/10/2024,Quadrilatero,1900,56,3,2,1,3th,False,furnished,autonomous,G,1951.0,M3,150.0,1,student,"Two-bedroom, near metro M3."
ML-2025-02231,2024-12-20,De Angeli,2700,111,5,4,2,5th,True,furnished,autonomous,C,2013.0,M1,160.0,2,4+4,"Large apartment, recently built, with elevator, near metro M1."
ML-2025-00525,2024-12-29,Quarto Oggiaro,600,57,4,3,1,3,True,partly furnished,heat pump,A2,2022.0,M3,150.0,2,4+4,
ML-2025-02059,2024-11-23,Bicocca,2350,158,5,4,2,6th,True,unfurnished,autonomous,C,2002.0,M5,170.0,3,3+2,"Large apartment, with elevator, near metro M5."
ML-2025-00098,2025-02-25,NoLo,1400,72,2,2,2,first,False,furnished,autonomous,G,1944.0,M1,70.0,2,4+4,"One-bedroom, in historic building, near metro M1."
ML-2025-01026,2025-02-06,Città Studi,1600,69,3,2,2,2,True,furnished,central,,1951.0,M2,270.0,2,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-02159,19 November 2024,NoLo,1050,52,1,1,1,4,True,furnished,central,A1,2021.0,M2,140.0,1,student,"Apartment, recently built, with elevator, near metro M2."
ML-2025-01171,17 March 2025,Bicocca,450,33,1,1,1,4th,True,unfurnished,autonomous,F,1981.0,M5,120.0,1,temporary,"Studio, with elevator, near metro M5."
ML-2025-00660,2024-12-04,Sempione,1450,91,4,4,2,3,False,partly furnished,central,,1929.0,M5,300.0,1,temporary,"Apartment, in historic building, near metro M5."
ML-2025-02494,2024-12-16,Tortona,1500,74,4,3,1,GF,True,Partly furnished,central,B,2022.0,M2,140.0,1,temporary,"Apartment, recently built, with elevator, near metro M2."
ML-2025-00606,2024-11-25,Città Studi,1600,86,4,3,1,4,True,unfurnished,autonomous,,1997.0,M2,110.0,1,student,
ML-2025-01971,22/12/2024,Centro Storico,11370,95,4,3,1,3,False,partly furnished,autonomous,G,1927.0,M3,300.0,2,4+4,"Prestigious penthouse with panoramic view, luxury finishes."
ML-2025-02477,2025-01-28,Porta Romana,1350,58,3,2,1,5,True,partly furnished,auto.,,1917.0,M3,270.0,3,4+4,"Two-bedroom, in historic building, with elevator, near metro M3."
ML-2025-01018,29/10/2024,Bocconi,€ 2000,72 sqm,3,2,2,2,True,furnished,autonomous,F,1987.0,M3,,1,temporary,"Two-bedroom, with elevator, near metro M3."
ML-2025-01393,2025-03-03,Magenta,1550,52,1,1,1,1,True,furnished,central,,1981.0,M1,180.0,2,4+4,"Apartment, with elevator, near metro M1."
ML-2025-02182,12/15/2024,Navigli,1500,75,3,2,1,5,True,partly furnished,autonomous,,1920.0,M2,100.0,3,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-00406,2025-03-29,Baggio,550,33,2,1,1,6,True,furnished,central,,1988.0,,160.0,2,3+2,"Studio, with elevator."
ML-2025-01438,2025-03-09,Lambrate,900,56,3,2,1,0,True,unfurnished,AUTONOMOUS,A,2006.0,M2,250.0,2,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-01499,09/11/2024,Tortona,2450,131,5,4,2,ground,True,unfurnished,central,D,2004.0,M2,100.0,1,student,"Large apartment, with elevator, near metro M2."
ML-2025-00989,08/11/2024,Navigli,€ 2950,108,3,2,1,2,False,furnished,autonomous,E,1977.0,M2,,2,4+4,"Large apartment, near metro M2."
ML-2025-01983,2024-11-23,Città Studi,1100,56,2,1,1,first,False,partly furnished,autonomous,F,1916.0,M2,230.0,2,3+2,"One-bedroom, in historic building, near metro M2."
ML-2025-01370,23/03/2025,Navigli,900,35,2,1,1,2th,True,unfurnished,heat pump,E,1992.0,M2,70.0,3,4+4,"Studio, with elevator, near metro M2."
ML-2025-01124,2024-10-24,Greco,€ 1000,75 sqm,4,3,1,8th,True,unfurnished,autonomous,B,2008.0,M1,,2,3+2,"Apartment, with elevator, near metro M1."
ML-2025-01329,02/11/2024,Bicocca,2000,117,4,3,2,6th,True,partly furnished,central,D,2010.0,M5,50.0,1,student,"Large apartment, with elevator, near metro M5."
ML-2025-01397,2025-02-22,NoLo,1700,80,5,4,2,2,True,partly furnished,central,C,2011.0,M1,220.0,2,4+4,"Apartment, recently built, with elevator, near metro M1."
ML-2025-01605,2024-11-02,Porta Venezia,1600,73,4,3,1,3,True,furnished,autonomous,G,1956.0,M1,240.0,3,4+4,"Apartment, with elevator, near metro M1."
ML-2025-00771,2025-01-04,Porta Venezia,1700,83,3,2,1,2th,False,partly furnished,autonomous,,1958.0,M1,90.0,3,4+4,"Two-bedroom, near metro M1."
ML-2025-02178,11 January 2025,Bicocca,€ 1200,66 sqm,3,2,1,3th,True,Partly furnished,heat pump,A,2020.0,M5,,3,3+2,"Two-bedroom, recently built, with elevator, near metro M5."
ML-2025-02430,2024-11-02,Baggio,1050,92,4,3,1,6,True,partly furnished,heat pump,E,1984.0,,180.0,1,temporary,"Apartment, with elevator."
ML-2025-02141,2025-01-05,Greco,1700,114,6,6,2,6,True,furnished,autonomous,E,1990.0,M1,70.0,2,4+4,"Large apartment, with elevator, near metro M1."
ML-2025-00105,2024-12-18,Baggio,350,25,2,1,1,2th,False,furnished,heat pump,F,1911.0,,120.0,1,temporary,"Studio, in historic building."
ML-2025-02062,2025-02-13,Città Studi,2200,91,4,3,2,1,False,furnished,centr.,F,1975.0,M2,220.0,2,3+2,"Apartment, near metro M2."
ML-2025-02089,2025-03-22,Greco,600,49,2,1,1,4th,True,unfurnished,centr.,D,1990.0,M1,160.0,3,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-02105,2024-12-13,Affori,900,71,3,2,2,2th,True,UNFURNISHED,autonomous,F,1981.0,M3,80.0,2,4+4,
ML-2025-01645,2025-01-01,Porta Venezia,1100,48,3,2,1,3,False,furnished,autonomous,,1918.0,M1,150.0,2,3+2,"Two-bedroom, in historic building, near metro M1."
ML-2025-00080,07/01/2025,Porta Romana,1150,56,4,3,1,2,True,partly furnished,AUTONOMOUS,,1953.0,M3,100.0,2,3+2,"Apartment, with elevator, near metro M3."
ML-2025-00060,2024-11-21,Porta Garibaldi,1550,74,3,2,1,4,True,UNFURNISHED,heat pump,D,1990.0,M5,80.0,3,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-00932,2024-12-22,Quarto Oggiaro,750,72,4,3,1,8,True,unfurnished,centr.,C,2006.0,M3,240.0,3,4+4,"Apartment, with elevator, near metro M3."
ML-2025-02307,2025-03-24,Porta Venezia,1450,42,1,1,1,3,True,furnished,autonomous,A3,2018.0,M1,160.0,3,4+4,
ML-2025-01211,2024-11-04,NoLo,650,39,2,1,1,3,True,unfurnished,Autonomous,,1908.0,M1,220.0,1,student,"Studio, in historic building, with elevator, near metro M1."
ML-2025-01905,08/10/2024,De Angeli,1700,75,3,2,1,ground floor,True,FURNISHED,autonomous,D,1989.0,M1,150.0,2,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-00427,2025-02-09,NoLo,1900,95,4,3,2,1,True,furnished,heat pump,C,2005.0,M1,200.0,2,4+4,"Apartment, with elevator, near metro M1."
ML-2025-01437,2025-01-28,Isola,4000,165,4,3,2,7th,True,furnished,central,C,2008.0,M5,240.0,2,4+4,"Large apartment, with elevator, near metro M5."
ML-2025-01311,11/11/2024,porta venezia,2200,94,4,3,1,2,False,partly furnished,autonomous,F,1941.0,M1,200.0,2,3+2,"Apartment, in historic building, near metro M1."
ML-2025-02112,2024-10-15,Navigli,1400,62,2,1,2,6,True,Unfurnished,autonomous,F,1983.0,M2,110.0,2,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-00662,03/27/2025,Lorenteggio,1850,117,4,3,2,1,False,furnished,heat pump,E,,,250.0,3,3+2,"Large apartment, in historic building."
ML-2025-00613,2025-03-02,Bicocca,2550,190,5,5,2,2,False,unfurnished,heat pump,F,1919.0,,320.0,3,4+4,"Large apartment, in historic building, near metro M5."
ML-2025-01376,14/02/2025,Quarto Oggiaro,550,62,4,3,2,first,False,unfurnished,heat pump,G,1934.0,M3,310.0,1,temporary,"Apartment, in historic building, near metro M3."
ML-2025-00783,01/12/2024,Navigli,500,24,1,1,1,ground floor,False,partly furnished,central,G,1923.0,M2,280.0,1,student,
ML-2025-00652,2024-10-23,Bocconi,1900,66,3,2,2,5,True,furnished,autonomous,G,1924.0,M3,120.0,2,4+4,
ML-2025-01543,2024-11-01,Bocconi,1450,54,2,1,1,5,True,furnished,autonomous,E,1996.0,M3,80.0,2,3+2,
ML-2025-01060,17/01/2025,Bicocca,900,55,2,1,1,GF,True,Unfurnished,autonomous,F,1981.0,M5,170.0,2,4+4,"One-bedroom, with elevator, near metro M5."
ML-2025-00569,2024-11-27,Baggio,1150,80,3,2,1,3,True,partly furnished,autonomous,B,2021.0,,230.0,1,student,"Two-bedroom, recently built, with elevator."
ML-2025-00383,2024-12-29,Bicocca,550,28,2,1,1,6,True,unfurnished,Autonomous,A,2008.0,M5,80.0,1,temporary,"Studio, with elevator, near metro M5."
ML-2025-00954,18/03/2025,Corvetto,2000,139,4,3,2,first,False,furnished,autonomous,F,1933.0,M3,180.0,1,temporary,"Large apartment, in historic building, near metro M3."
ML-2025-02352,2024-10-22,Corvetto,1000,77,3,2,1,3,False,unfurnished, autonomous,E,,M3,90.0,1,temporary,"Two-bedroom, in historic building, near metro M3."
ML-2025-02497,2025-01-18,Sempione,650,35,2,1,1,2,False,unfurnished,central,F,1935.0,M5,130.0,2,3+2,"Studio, in historic building, near metro M5."
ML-2025-01303,10/29/2024,Brera,2450,87,4,3,2,1st,False,unfurnished, autonomous,,1927.0,M3,260.0,2,4+4,"Apartment, in historic building, near metro M3."
ML-2025-02421,2024-10-28,Magenta,1350,51,2,1,1,ground,False,furnished,central,,1950.0,M2,70.0,1,temporary,"One-bedroom, near metro M2."
ML-2025-02175,4 March 2025,Navigli,1300,65,3,2,1,5,True,unfurnished,autonomous,G,1935.0,M2,70.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-00738,2024-11-21,Greco,1900,113,5,4,2,5th,True,furnished,autonomous,B,2023.0,,190.0,3,3+2,"Large apartment, recently built, with elevator, near metro M1."
ML-2025-01282,2024-11-08,Lambrate,1600,101,5,4,1,6,True,unfurnished,heat pump,A2,2019.0,M2,,3,3+2,"Large apartment, recently built, with elevator, near metro M2."
ML-2025-00849,19/01/2025,città studi,1350,63,2,1,2,6,True,furnished,central,F,1987.0,M2,150.0,3,3+2,"One-bedroom, with elevator, near metro M2."
ML-2025-01432,2024-11-12,città studi,1150,64,3,2,1,2th,False,partly furnished,autonomous,,1930.0,,160.0,3,4+4,"Two-bedroom, in historic building, near metro M2."
ML-2025-01093,2025-01-04,Sempione,2500,133,5,4,2,1st,False,furnished,autonomous,G,1962.0,M5,210.0,1,student,"Large apartment, near metro M5."
